Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
8.0,157.31666669999996,0.0,0.0,48.0,691.95,,0.021380952,6.887181233,0.0,Oct,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
12.0,317.62820510000006,2.0,256.5,81.0,3675.940705,0.006741573000000001,0.017420532,11.62288468,0.0,Dec,2.0,2.0,1.0,10.0,,1.0,Yes
0.0,0.0,0.0,0.0,6.0,143.5,0.0,0.016666667,0.0,0.0,Dec,1.0,1.0,8.0,10.0,Returning_Visitor,0.0,No
3.0,40.0,0.0,0.0,9.0,1362.0,0.0,0.008333333,0.0,0.0,Mar,2.0,2.0,7.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,411.9166667,0.0,0.036190476,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,16.0,332.1666667,0.0,0.007142857,0.0,0.0,Dec,2.0,2.0,3.0,2.0,New_Visitor,0.0,No
1.0,54.5,0.0,0.0,26.0,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
,49.125,0.0,0.0,19.0,344.3452381,0.010526316,0.015789473999999998,0.0,0.0,Nov,3.0,2.0,1.0,13.0,,0.0,No
3.0,285.2,0.0,0.0,23.0,619.48,0.007692308,0.034615385,8.342755887000001,0.0,Jul,2.0,4.0,2.0,4.0,Returning_Visitor,0.0,No
2.0,11.0,0.0,0.0,51.0,2855.166667,0.0,0.012745098,0.0,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,0.0,No
4.0,106.5,0.0,0.0,12.0,806.25,0.0125,0.029166667,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
4.0,99.5,0.0,0.0,46.0,953.0686869,0.0,0.014285714,0.0,0.0,May,1.0,1.0,6.0,4.0,Returning_Visitor,1.0,No
2.0,41.2,0.0,0.0,51.0,820.4833332999998,0.0,0.008627451,0.0,0.0,Oct,4.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,25.0,588.7190476,0.0,0.014782609,0.0,0.0,May,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
9.0,178.5,0.0,0.0,10.0,558.0,0.011764706000000002,0.023529412000000003,0.0,0.0,Nov,2.0,5.0,1.0,11.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,16.0,283.75,0.0125,0.025,0.0,0.0,Nov,2.0,2.0,1.0,11.0,Returning_Visitor,0.0,No
2.0,37.0,0.0,0.0,21.0,775.3333332999998,0.0,0.009090909,0.0,0.0,Mar,4.0,1.0,1.0,2.0,Returning_Visitor,1.0,No
2.0,33.4,0.0,0.0,35.0,1795.925,0.0,0.01,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,321.5,0.075,0.125,0.0,0.6,May,2.0,4.0,9.0,3.0,Returning_Visitor,0.0,No
8.0,114.5,0.0,0.0,36.0,513.4,0.004166667,0.035238095,16.09065,0.6,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,443.75,0.06,0.07,38.19240444,0.0,Nov,1.0,8.0,8.0,1.0,,0.0,Yes
1.0,44.5,1.0,66.5,8.0,568.25,0.018181818,0.033333333,26.45046371,0.0,Nov,1.0,1.0,2.0,7.0,Returning_Visitor,0.0,No
0.0,0.0,4.0,102.0,93.0,2835.417641,0.00754386,0.037316087000000005,0.0,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,221.7142857,0.028571429,0.060714286,0.0,0.0,Mar,3.0,3.0,1.0,3.0,Returning_Visitor,0.0,No
3.0,78.0,0.0,0.0,27.0,672.5833332999998,0.0125,0.039583333,8.07853125,0.0,May,2.0,2.0,4.0,4.0,,0.0,Yes
0.0,0.0,0.0,0.0,19.0,224.0,0.0,0.052631579000000005,0.0,0.0,May,2.0,2.0,3.0,19.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,198.0,0.016666667,0.075,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,67.5,0.0,0.1,0.0,0.0,Dec,2.0,2.0,7.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,41.0,963.0,0.0,0.015811966,0.0,0.0,May,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,6.0,,Returning_Visitor,1.0,No
2.0,88.0,10.0,719.0,54.0,1986.553118,0.005128205,0.019939049,25.82676446,0.0,Dec,1.0,1.0,2.0,2.0,Returning_Visitor,0.0,No
5.0,187.1,0.0,0.0,101.0,7220.776667,0.001960784,0.013366013,3.998184141,0.0,Nov,2.0,2.0,7.0,3.0,,0.0,Yes
1.0,0.0,3.0,447.5,27.0,1381.75,0.006896551999999999,0.034482759,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,1.0,No
3.0,40.6,0.0,0.0,18.0,340.9166667,0.0,0.018253968,0.0,0.0,Aug,2.0,4.0,3.0,5.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,35.66666667,2.0,9.0,43.0,2797.816667,0.0,0.006666666999999999,0.0,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,5.0,214.0,0.0,0.04,0.0,0.0,May,3.0,2.0,8.0,1.0,Returning_Visitor,0.0,No
9.0,210.5666667,3.0,61.6,10.0,124.8666667,0.021052632,0.030526316,0.0,0.0,Aug,1.0,1.0,3.0,2.0,,0.0,Yes
4.0,173.25,0.0,0.0,16.0,,0.04,0.055,0.0,0.0,May,3.0,2.0,6.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,51.0,507.5,0.007843137,0.011671335,12.01221257,0.0,Oct,3.0,2.0,1.0,1.0,Returning_Visitor,1.0,Yes
0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.1,0.0,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
5.0,399.2,2.0,34.3,42.0,1713.21619,0.062222222,0.090962963,3.16569129,0.0,June,2.0,2.0,6.0,13.0,Returning_Visitor,0.0,No
13.0,344.4922161,5.0,271.25,182.0,5402.7852600000015,0.000968661,0.006829256,16.27511574,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,2.0,3.0,Returning_Visitor,0.0,No
1.0,8.0,0.0,0.0,32.0,690.2541667,0.012121212,0.029834711,10.05608631,0.0,Dec,1.0,1.0,3.0,2.0,,1.0,No
0.0,0.0,0.0,0.0,19.0,540.3333332999998,0.0,0.044736842,0.0,0.0,Nov,2.0,2.0,1.0,10.0,Returning_Visitor,1.0,No
3.0,206.6666667,0.0,0.0,15.0,936.1666667000003,0.01875,0.09375,0.0,0.0,Mar,2.0,4.0,3.0,1.0,,0.0,No
1.0,4.0,1.0,0.0,22.0,360.65,0.0,0.01037037,1.453922921,0.0,Oct,2.0,2.0,1.0,2.0,,0.0,Yes
3.0,107.0,0.0,0.0,4.0,145.83333330000005,0.0,0.016666667,0.0,0.0,Mar,3.0,2.0,7.0,1.0,New_Visitor,0.0,No
2.0,58.4,0.0,0.0,54.0,3708.392857,0.002631579,0.020467836,11.7031641,0.0,Sep,4.0,2.0,9.0,13.0,,0.0,Yes
6.0,143.5,2.0,303.0,67.0,2199.976786,0.008333333,0.027665354,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,24.0,1762.25,0.008333333,0.016666667,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,0.0,No
15.0,1011.361111,2.0,171.5,54.0,1405.131241,0.0,0.006127451,37.41814196,0.0,Mar,3.0,2.0,3.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,6.0,212.0,0.026666667,0.03968254,0.0,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
15.0,641.5357142999999,3.0,298.6666667,13.0,798.5357142999999,0.0,0.011594203,0.0,0.0,May,3.0,2.0,2.0,4.0,Returning_Visitor,0.0,No
5.0,73.125,2.0,53.5,200.0,6671.290144,0.003458896,0.012152531,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
4.0,252.0,1.0,56.5,42.0,947.357702,0.004347826,0.017294686,0.0,0.0,Nov,1.0,1.0,7.0,8.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,4.0,42.0,0.0,0.05,0.0,0.0,Dec,2.0,10.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,13.0,597.625,0.007692308,0.034615385,0.0,0.0,Nov,3.0,2.0,1.0,8.0,,0.0,Yes
11.0,348.6547619,1.0,11.0,64.0,1229.289286,0.0,0.002493853,54.95126905,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
5.0,67.5,3.0,245.0,32.0,1929.329762,0.0,0.00430839,0.0,0.0,Mar,2.0,4.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,92.25,1.0,0.0,47.0,1506.220833,0.0,0.025596405,8.011553351,0.4,May,2.0,,1.0,2.0,,0.0,Yes
1.0,7.0,0.0,0.0,29.0,906.5666667000003,0.0,0.006896551999999999,0.0,0.0,Mar,4.0,1.0,1.0,2.0,New_Visitor,1.0,No
1.0,50.5,0.0,0.0,3.0,192.5,0.0,0.05,0.0,0.0,Nov,2.0,2.0,8.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,37.0,2152.588889,0.001081081,0.017747748,0.0,0.0,Dec,3.0,3.0,3.0,3.0,Returning_Visitor,0.0,No
4.0,85.0,0.0,0.0,19.0,599.0,0.015,0.035,,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
6.0,135.5,0.0,0.0,23.0,619.5,0.008333333,0.0125,0.0,0.0,May,2.0,6.0,3.0,3.0,Returning_Visitor,0.0,No
7.0,38.6,0.0,0.0,70.0,1087.7,0.0,0.004861111,0.0,0.0,Oct,2.0,2.0,4.0,5.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,16.0,2156.0,0.01875,0.035416667,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Aug,3.0,2.0,2.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,22.0,231.5,0.036363636,0.072727273,0.0,0.6,May,2.0,2.0,4.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,468.0,0.016666667,0.033333333,0.0,0.0,Mar,4.0,1.0,4.0,3.0,Returning_Visitor,0.0,No
1.0,9.5,0.0,0.0,17.0,314.0,0.0,0.024444444,0.0,,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
5.0,73.8,0.0,0.0,5.0,82.5,0.0,0.028571429,0.0,0.0,Aug,2.0,5.0,6.0,5.0,New_Visitor,0.0,No
2.0,180.9,0.0,0.0,26.0,1030.06,0.0,0.005952381,0.0,0.0,Aug,3.0,2.0,6.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,33.2,0.133333333,0.166666667,0.0,0.0,Aug,3.0,2.0,1.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,34.0,1401.458333,0.0,0.023529412000000003,0.0,,Nov,2.0,2.0,9.0,11.0,New_Visitor,0.0,Yes
8.0,275.75,1.0,97.0,204.0,5209.820361,0.002571429,0.015411986,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,24.0,841.1666667000003,0.008333333,0.041666667,0.0,0.8,May,2.0,2.0,2.0,4.0,Returning_Visitor,,No
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,3.0,11.0,Returning_Visitor,1.0,No
2.0,23.2,0.0,0.0,5.0,59.4,0.0,0.00952381,32.73373471,0.0,Nov,2.0,4.0,4.0,5.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,14.0,207.1666667,0.042857143,0.083333333,0.0,0.6,May,2.0,2.0,7.0,11.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,15.0,25.0,1235.65,0.041666667,0.05327381,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,51.0,0.0,0.1,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Other,0.0,No
0.0,0.0,0.0,0.0,18.0,623.725,0.016666667,0.055396825,0.0,0.0,Dec,2.0,2.0,6.0,,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,331.3333333,0.053333333,0.096,0.0,0.0,May,2.0,10.0,3.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,147.25,0.028571429,0.045714285999999986,0.0,0.0,Mar,1.0,1.0,6.0,3.0,Returning_Visitor,0.0,No
1.0,112.0,0.0,0.0,37.0,2043.5,0.005555556,0.016666667,12.3578472,0.0,Mar,2.0,5.0,3.0,6.0,,0.0,Yes
0.0,0.0,2.0,13.0,4.0,145.0,0.0,0.04,0.0,0.0,May,1.0,8.0,4.0,6.0,Returning_Visitor,1.0,No
4.0,34.0,0.0,0.0,46.0,627.3083333,0.0,0.004166667,0.0,0.0,Mar,2.0,2.0,7.0,8.0,New_Visitor,0.0,No
6.0,141.05833330000004,0.0,0.0,46.0,1728.866268,0.0,0.019059741,0.0,0.0,June,2.0,2.0,7.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,9.0,470.0,0.0375,0.066666667,0.0,0.0,Dec,2.0,4.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,20.0,0.0,0.0,13.0,181.5,0.0,0.013333333,,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,62.0,2787.678571,0.003225806,0.015591398,57.48364657,0.0,Nov,4.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
6.0,65.41666667,0.0,0.0,29.0,1904.541667,0.004848485,0.026060606,0.0,0.0,Nov,1.0,1.0,2.0,8.0,,0.0,Yes
1.0,8.0,3.0,181.25,124.0,4722.568651,0.015892388,0.02243106,24.28901413,0.0,Nov,1.0,1.0,1.0,3.0,,0.0,Yes
0.0,0.0,0.0,0.0,35.0,835.0666667,0.012571429,0.044761905,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
8.0,258.1444444,1.0,0.0,81.0,1878.996825,0.002325581,0.019277493,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
8.0,127.7,3.0,36.0,70.0,1675.525366,0.018181818,0.026731602,15.02583766,0.0,May,3.0,2.0,3.0,11.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,21.0,947.3928571,0.01,0.033333333,0.0,0.0,Dec,1.0,1.0,1.0,10.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,13.0,1461.416667,0.021978022000000003,0.047163947000000005,0.0,0.0,Nov,3.0,2.0,3.0,11.0,Returning_Visitor,1.0,No
,,,,,,,,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,126.0,0.0,0.0,22.0,633.9857142999998,0.004166667,0.021296296,0.0,0.0,May,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
9.0,215.5,1.0,12.0,12.0,245.6,0.0,0.0125,0.0,0.0,Oct,2.0,2.0,4.0,5.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,1010.0,0.022222222000000003,0.044444444000000013,0.0,,Mar,2.0,,1.0,1.0,Returning_Visitor,0.0,No
8.0,166.2,5.0,371.0,23.0,626.2213674999998,0.0044444440000000005,0.008888889,0.0,0.0,Mar,1.0,1.0,8.0,3.0,Returning_Visitor,0.0,No
2.0,10.0,1.0,19.0,24.0,845.8333332999997,0.004,0.022,0.0,0.0,Dec,1.0,1.0,4.0,3.0,Returning_Visitor,1.0,No
1.0,11.5,0.0,0.0,19.0,887.8,0.008823529,0.032679739,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,24.5,46.0,1031.133333,,0.034267293,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,19.0,154.2166667,0.015789473999999998,0.024561404,0.0,0.0,Feb,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,May,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,43.0,654.0666667,0.0,0.029844961,0.0,0.0,Jul,2.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
1.0,52.0,0.0,0.0,12.0,293.5,0.015384615,0.035897436,0.0,0.0,May,1.0,,1.0,3.0,Returning_Visitor,1.0,No
1.0,14.0,0.0,0.0,6.0,156.0,0.0,0.04,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,1.0,No
,59.5,0.0,0.0,6.0,159.0,0.0,0.00625,0.0,0.0,Dec,3.0,2.0,8.0,6.0,New_Visitor,0.0,No
3.0,65.5,3.0,60.0,30.0,1383.375,0.014141414,0.039393939,43.20756866,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
16.0,381.6731217,3.0,199.4,86.0,1618.40328,0.015067698,0.022043153,3.885233567,0.0,Jul,3.0,2.0,8.0,4.0,Returning_Visitor,0.0,Yes
4.0,93.5,0.0,0.0,293.0,12268.24477,0.002837838,0.01542982,2.164809711,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,1474.5,0.0,0.02,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,2.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,1251.316667,0.0,0.03452381,0.0,0.0,Nov,3.0,2.0,1.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,3.0,61.5,0.066666667,0.1,0.0,0.0,Dec,3.0,2.0,3.0,8.0,New_Visitor,0.0,No
4.0,47.3,1.0,0.0,32.0,1870.966667,0.0,0.037037037,0.0,0.0,Aug,2.0,2.0,9.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.1,0.0,1.0,Feb,2.0,4.0,4.0,2.0,Returning_Visitor,1.0,No
2.0,58.0,0.0,0.0,6.0,245.0,0.0,0.028571429,54.98,1.0,May,2.0,2.0,,3.0,Returning_Visitor,1.0,Yes
6.0,179.75,2.0,8.0,64.0,1876.333333,0.007246376999999998,0.014251208,16.68711526,0.0,Dec,2.0,5.0,9.0,2.0,Returning_Visitor,0.0,No
3.0,73.0,0.0,0.0,9.0,,0.0,0.018181818,10.91300022,0.0,Mar,2.0,5.0,1.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,10.0,355.0,0.0,0.04,0.0,0.0,May,2.0,4.0,7.0,6.0,Returning_Visitor,0.0,No
1.0,13.0,0.0,0.0,14.0,253.8,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,22.0,473.5,0.0,0.022727273,0.0,0.6,May,3.0,7.0,3.0,3.0,Returning_Visitor,0.0,No
3.0,124.0,0.0,0.0,13.0,173.0,0.0,0.017777778,0.0,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,213.2833333,0.016666667,0.041666667,0.0,0.0,Aug,3.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,28.0,1555.6012119999998,0.0,0.009511278,0.0,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,0.0,No
,268.0,2.0,7.0,24.0,551.6666667000002,0.008333333,0.020833333,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,693.5,0.0,0.022222222000000003,40.43377778,0.0,May,2.0,2.0,1.0,4.0,,0.0,Yes
0.0,0.0,0.0,0.0,42.0,1265.892857,0.028253968,0.02856387,0.0,0.0,Dec,3.0,2.0,2.0,13.0,Returning_Visitor,1.0,No
4.0,179.6071429,2.0,5.5,34.0,1045.1023810000004,0.0,0.007603276,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
5.0,77.0,0.0,0.0,94.0,3210.848218,0.00212766,0.020921986,0.0,0.0,Oct,2.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
2.0,21.0,0.0,0.0,33.0,682.9583332999998,0.008823529,0.025653595,0.0,0.0,Dec,3.0,2.0,9.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,1332.833333,0.014285714,0.005714286,0.0,0.0,Mar,2.0,5.0,4.0,2.0,Returning_Visitor,1.0,No
4.0,165.0,0.0,0.0,59.0,3096.375,0.007526881999999999,0.019247312,8.126193548,0.0,May,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,7.0,84.33333333,0.052380952,0.10952381,,0.0,May,3.0,3.0,9.0,1.0,Returning_Visitor,0.0,No
6.0,35.1,,0.0,138.0,6440.235256,0.001891253,0.027316655,0.0,0.0,June,2.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
4.0,34.83333333,2.0,33.75,32.0,929.0833332999997,0.005714286,0.016190476000000002,34.29431289,0.0,Dec,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
1.0,19.0,0.0,0.0,17.0,336.5833333,0.0,0.03,0.0,0.0,Nov,3.0,,1.0,1.0,Returning_Visitor,0.0,No
3.0,281.0,0.0,0.0,6.0,145.0,0.0,0.025,0.0,0.0,Mar,3.0,2.0,8.0,8.0,New_Visitor,0.0,No
3.0,397.7,4.0,1093.3,66.0,4152.7631,0.014979592,0.017561939,6.282904602,0.0,Sep,3.0,,8.0,4.0,,1.0,No
4.0,85.0,0.0,0.0,3.0,43.5,0.0,0.05,0.0,0.0,Dec,1.0,1.0,1.0,8.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,6.0,551.0,0.033333333,0.05,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
2.0,3.0,4.0,161.5,137.0,4791.460889,0.004373522,0.020956372,5.482895824,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,8.0,347.6666667,0.0875,0.102083333,0.0,0.2,May,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
1.0,27.5,0.0,0.0,11.0,243.6666667,0.0,0.018181818,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,2.0,11.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,11.0,546.75,0.036363636,0.054545455,0.0,0.0,Nov,2.0,2.0,5.0,1.0,Returning_Visitor,0.0,No
7.0,46.2,0.0,0.0,22.0,280.0466667,0.00952381,0.012698413,0.0,0.0,Aug,2.0,2.0,1.0,3.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,2.0,12.0,0.1,0.1,0.0,0.0,Sep,4.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,17.0,418.3333333,0.0,0.025,0.0,0.0,Nov,2.0,6.0,1.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,286.2,0.0,0.022222222000000003,0.0,0.0,Aug,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
6.0,77.33333333,1.0,52.33333333,6.0,126.6666667,0.0,0.016666667,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,308.1666667,0.083333333,0.095,0.0,0.0,Mar,1.0,1.0,6.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,3.0,,0.0,No
3.0,277.6666667,1.0,32.0,32.0,1671.257393,0.005555556,0.017195767,0.0,0.0,May,3.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
9.0,71.2,2.0,72.125,23.0,1061.816667,0.0,0.022916667,6.064425697999999,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,1.0,No
4.0,144.5,0.0,,19.0,885.125,,0.050877193,0.0,0.6,May,3.0,2.0,6.0,13.0,Returning_Visitor,0.0,No
1.0,57.5,0.0,0.0,22.0,353.1527778,0.0,0.009090909,0.0,0.0,Nov,1.0,2.0,1.0,2.0,New_Visitor,0.0,No
4.0,39.48,0.0,0.0,33.0,549.78,0.0,0.005555556,0.0,0.0,Sep,3.0,2.0,4.0,1.0,New_Visitor,0.0,No
4.0,162.0,3.0,75.5,4.0,158.5,0.0,0.016666667,0.0,0.0,Mar,2.0,4.0,1.0,10.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,28.0,859.3333332999997,0.0,0.007407406999999999,17.50632106,0.0,Nov,4.0,1.0,6.0,2.0,,0.0,Yes
20.0,199.4562728,7.0,299.0333333000001,686.0,23342.08205,0.009853301,0.022771363,0.150650498,0.0,Aug,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,14.0,0.12,0.16,0.0,0.6,May,2.0,4.0,2.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,7.0,840.5833332999997,162.0,5918.308915,0.004790419000000001,0.019256933,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,54.4,0.0,0.0,68.0,2889.946154,0.002898551,0.008789401,0.0,0.0,June,4.0,1.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,281.7380952000001,0.0,0.001923077,57.82473775,0.0,Nov,2.0,4.0,1.0,2.0,New_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,8.0,221.0,0.0,0.025,0.0,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,2.0,38.2,121.0,3362.749679,0.025170765,0.042322417,4.212415755,0.0,Jul,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
